participant_id,trial,condition,word,color,response,reaction_time
113,22,congruent,red,red,y,772.3686357080112
113,23,incongruent,red,blue,y,965.7365789236987
113,24,incongruent,yellow,red,g,851.783490049411
113,25,congruent,blue,blue,r,711.1204717910614
113,26,congruent,blue,blue,y,749.4005764730571
113,27,congruent,yellow,yellow,b,749.6717567884616
113,28,congruent,green,green,r,800.6204377248757
113,29,congruent,red,red,g,651.0459658415033
113,30,incongruent,yellow,green,y,831.6964127309366
113,31,incongruent,red,yellow,y,921.2248327844384
113,32,incongruent,red,blue,b,990.0365084201236
113,33,incongruent,green,blue,r,916.5456397478356
113,34,congruent,green,green,r,703.778901226632
113,35,congruent,yellow,yellow,g,787.6513628990116
113,36,incongruent,red,yellow,g,1027.972368390704
113,37,congruent,blue,blue,b,813.4983821232513
113,38,congruent,green,green,r,925.639169296256
113,39,congruent,yellow,yellow,r,754.882597918438
113,40,incongruent,red,yellow,r,1034.9369387755771
114,1,incongruent,green,yellow,b,763.1890655042088
114,2,incongruent,yellow,green,g,731.5658438280631
114,3,congruent,yellow,yellow,g,553.0461127333663
114,4,congruent,yellow,yellow,y,484.3917960619179
114,5,incongruent,blue,red,g,663.5165776122296
114,6,congruent,yellow,yellow,y,562.5296540967759
114,7,incongruent,green,blue,b,766.3823795211395
114,8,incongruent,yellow,green,r,789.9901783947734
114,9,incongruent,blue,red,y,781.6241603505387
114,10,incongruent,green,red,r,857.2434339705934
114,11,incongruent,yellow,green,r,793.70273927089
114,12,congruent,red,red,y,350.90452817874643
114,13,congruent,green,green,r,632.9564802821685
114,14,congruent,red,red,b,478.547603264748
114,15,congruent,red,red,r,558.2404008864323
114,16,congruent,blue,blue,r,490.5014079955091
114,17,incongruent,yellow,green,r,783.3271194025598
114,18,congruent,blue,blue,r,663.2012861395284
114,19,congruent,red,red,y,460.19364229276607
114,20,congruent,green,green,b,439.6893558610952
114,21,congruent,green,green,y,541.3000413737824
114,22,congruent,green,green,b,502.54441449351623
114,23,incongruent,blue,red,y,684.2728095899336
114,24,congruent,red,red,r,497.047773287612
114,25,incongruent,green,blue,g,906.5842591794216
114,26,incongruent,yellow,blue,g,781.8767338760199
114,27,incongruent,red,blue,b,854.9058603561343
114,28,incongruent,blue,red,g,871.5233989409319
114,29,incongruent,green,red,y,683.5089040135771
114,30,incongruent,green,red,b,881.453504347689
114,31,congruent,green,green,y,588.1451433556812
114,32,congruent,red,red,g,535.7036770646566
114,33,congruent,blue,blue,y,467.15428026673544
114,34,incongruent,red,blue,y,711.1884413972753
114,35,congruent,yellow,yellow,r,602.1674118708067
114,36,incongruent,green,blue,g,741.1243041126781
114,37,incongruent,green,red,g,784.9801828178473
114,38,congruent,red,red,b,749.0368659498055
114,39,congruent,red,red,y,561.8611565443484
114,40,incongruent,green,yellow,b,642.2309255134969
115,1,incongruent,yellow,blue,b,994.0984043968188
115,2,incongruent,yellow,red,y,883.6880624059346
115,3,congruent,yellow,yellow,g,942.0838939522104
115,4,incongruent,blue,green,g,1058.0370365343922
115,5,congruent,green,green,g,983.5886584483512
115,6,incongruent,blue,red,r,1052.079571992782
115,7,incongruent,green,blue,y,861.0737867009788
115,8,congruent,yellow,yellow,y,736.1880866041108
115,9,congruent,red,red,y,885.9861737592165
115,10,congruent,yellow,yellow,y,859.9053952600357
115,11,congruent,green,green,g,864.1163185803001
115,12,congruent,blue,blue,r,946.8637581972046
115,13,congruent,yellow,yellow,r,802.963566351964
115,14,incongruent,yellow,green,g,1108.664905748481
115,15,congruent,red,red,b,1008.1448507319568
115,16,congruent,blue,blue,b,907.4799680315112
115,17,congruent,yellow,yellow,g,867.7602255659776
115,18,incongruent,red,blue,b,909.6506796108648
115,19,congruent,blue,blue,y,879.3891554826566
115,20,incongruent,yellow,blue,r,1122.257483634821
115,21,congruent,green,green,g,909.3814075027988
115,22,incongruent,green,yellow,b,906.0041214110104
115,23,congruent,yellow,yellow,y,858.7219084729427
115,24,congruent,red,red,g,893.4690190623959
115,25,congruent,yellow,yellow,g,1020.38254978758
115,26,incongruent,blue,green,g,1050.0872936384224
115,27,incongruent,red,blue,g,834.8935392320645
115,28,congruent,green,green,b,831.6249402723074
115,29,congruent,blue,blue,y,795.9066339157627
115,30,incongruent,yellow,green,b,1039.8988074981366
115,31,incongruent,yellow,blue,g,938.6572400478764
115,32,incongruent,yellow,blue,r,866.8972961307193
115,33,congruent,yellow,yellow,r,968.6181728781216
115,34,incongruent,yellow,blue,b,1015.1451341819022
115,35,incongruent,yellow,blue,y,1083.4058505717546
115,36,congruent,red,red,g,979.369791142596
115,37,incongruent,red,blue,b,1020.8392338010914
115,38,incongruent,green,red,r,991.8728533420008
115,39,incongruent,red,green,b,967.3697442631724
115,40,incongruent,green,yellow,b,1113.5604348567767
116,1,congruent,blue,blue,b,740.031438844091
116,2,congruent,yellow,yellow,b,739.423242879557
116,3,incongruent,yellow,blue,g,892.5845451132117
116,4,congruent,green,green,y,614.4641217833079
116,5,incongruent,green,yellow,g,920.3584695932744
116,6,congruent,red,red,g,736.1828894087032
116,7,congruent,green,green,b,629.0351809454903
116,8,incongruent,blue,red,g,1152.5061362199278
116,9,incongruent,blue,green,r,948.7360162995428
116,10,congruent,blue,blue,b,766.0679275043321
116,11,congruent,yellow,yellow,r,627.7684573999454
116,12,incongruent,red,blue,r,965.0891896786512
116,13,incongruent,red,yellow,b,1011.4181560910404
116,14,incongruent,green,yellow,b,958.988744809414
116,15,incongruent,blue,green,y,1074.3044908866084
116,16,incongruent,red,yellow,g,1037.901075037459
116,17,congruent,yellow,yellow,b,601.2817365986884
116,18,incongruent,green,yellow,r,964.7990131473616
116,19,incongruent,blue,yellow,b,1163.8648909333058
116,20,congruent,red,red,y,692.7431727562915
116,21,congruent,red,red,r,688.535400589661
116,22,incongruent,green,red,y,1220.9164706225176
116,23,congruent,green,green,g,581.6153085294835
116,24,incongruent,blue,red,y,1000.738216113614
116,25,congruent,green,green,g,712.0141740206989
116,26,congruent,red,red,b,760.6940519168897
116,27,congruent,green,green,b,713.2023631147549
116,28,incongruent,blue,green,g,901.9240220505758
116,29,congruent,red,red,y,563.8667187850174
116,30,congruent,red,red,g,572.6368759414084
116,31,congruent,red,red,g,710.4350086914333
116,32,incongruent,blue,red,y,1019.8813971924262
116,33,incongruent,green,yellow,r,908.6888737184296
116,34,congruent,blue,blue,b,699.0884933478105
116,35,incongruent,blue,yellow,y,872.9772271561634
116,36,congruent,green,green,y,563.0614200349421
116,37,incongruent,red,green,g,894.0378894600447
116,38,incongruent,yellow,blue,g,1048.0471590410186
116,39,incongruent,blue,green,g,1011.642342835412
116,40,congruent,green,green,b,612.3168049074927
117,1,incongruent,yellow,blue,b,968.1346640366638
117,2,incongruent,green,red,r,939.1470847846798
117,3,incongruent,blue,red,r,998.4725414083376
117,4,incongruent,blue,yellow,r,929.7003469064408
117,5,incongruent,yellow,blue,g,899.4339497282912
117,6,congruent,red,red,g,789.562214559889
117,7,incongruent,green,red,y,938.5081356031254
117,8,incongruent,blue,red,y,848.1735193794317
117,9,congruent,yellow,yellow,y,903.5346522236888
117,10,incongruent,green,yellow,b,859.4436981657852
117,11,incongruent,green,yellow,g,975.443564314922
117,12,incongruent,green,yellow,b,993.466406359152
117,13,incongruent,red,blue,b,1025.4342637898335
117,14,incongruent,green,yellow,y,793.4809865523765
117,15,congruent,red,red,g,808.5313898443401
117,16,congruent,blue,blue,b,778.0808066946366
117,17,congruent,red,red,y,850.9896879774152
117,18,congruent,green,green,b,800.796407861121
117,19,incongruent,red,blue,r,941.684670642457
117,20,congruent,blue,blue,r,813.4117851149407
117,21,congruent,blue,blue,y,922.321826054536
117,22,congruent,green,green,b,703.0544048786458
117,23,incongruent,red,blue,r,990.6467512119102
117,24,congruent,red,red,b,821.9979494449386
117,25,incongruent,green,yellow,b,933.1490627091124
117,26,incongruent,green,yellow,g,819.8301609235896
117,27,congruent,yellow,yellow,r,873.3289261279587
117,28,congruent,blue,blue,y,816.7071576422428
117,29,incongruent,yellow,blue,g,828.9449746185915
117,30,congruent,blue,blue,r,616.6252074095889
117,31,congruent,green,green,g,744.7204207548896
117,32,congruent,red,red,y,695.5255245918113
117,33,congruent,red,red,y,766.9381039840406
117,34,congruent,blue,blue,b,784.7459590688037
117,35,incongruent,blue,yellow,r,865.308034231951
117,36,congruent,red,red,b,684.5091450142737
117,37,congruent,red,red,b,795.5094593645813
117,38,congruent,yellow,yellow,g,820.1287073876582
117,39,incongruent,red,blue,g,857.6032895974083
117,40,incongruent,yellow,green,b,815.3223990359401
118,1,incongruent,red,green,b,1089.1433447518978
118,2,congruent,blue,blue,y,798.2563740820035
118,3,congruent,red,red,y,772.3267236099999
118,4,incongruent,green,blue,y,1175.482800923366
118,5,incongruent,red,green,y,1121.3295556773885
118,6,congruent,yellow,yellow,b,804.3358454640568
118,7,incongruent,blue,red,r,1084.9340434111482
118,8,congruent,green,green,b,817.9131221781438
118,9,congruent,green,green,y,880.4033434075781
118,10,congruent,green,green,g,975.4132187651747
118,11,congruent,yellow,yellow,y,916.388340936818
118,12,congruent,yellow,yellow,r,801.2222918406466
118,13,incongruent,blue,yellow,r,1032.6475093521844
118,14,congruent,yellow,yellow,r,912.0999115159466
118,15,incongruent,green,yellow,y,1167.2306905377702
118,16,incongruent,red,green,r,1061.7893244493196
118,17,congruent,green,green,r,805.3367455518651
118,18,incongruent,blue,yellow,b,1124.6491725502813
118,19,congruent,blue,blue,g,745.4960417249711
118,20,incongruent,blue,yellow,g,1156.4217994477665
118,21,incongruent,yellow,green,y,1171.4982145954136
118,22,incongruent,green,red,y,1113.9778387765607
118,23,incongruent,yellow,green,y,1064.9082612214845
118,24,congruent,red,red,r,776.5969177740942
118,25,congruent,red,red,b,861.1004867262619
118,26,congruent,yellow,yellow,g,874.1907489788978
118,27,incongruent,green,blue,b,1070.5627819679637
118,28,congruent,yellow,yellow,y,889.1021342636902
118,29,incongruent,blue,yellow,r,1186.661875335822
118,30,congruent,blue,blue,b,707.2237908122991
118,31,incongruent,red,green,y,1167.3232885166958
118,32,congruent,red,red,y,859.5212272756017
118,33,congruent,red,red,y,864.5915287162229
118,34,congruent,yellow,yellow,r,778.3076252766232
118,35,incongruent,blue,green,r,1287.0249783752074
118,36,incongruent,red,blue,y,1281.4013443214644
118,37,incongruent,green,red,g,1030.625830093842
118,38,incongruent,green,blue,g,1110.1441741985918
118,39,incongruent,green,blue,r,1107.8356314958291
118,40,congruent,blue,blue,y,933.0169350991042
119,1,congruent,red,red,g,990.3038663754262
119,2,incongruent,red,blue,r,1006.9369434888384
119,3,incongruent,red,blue,g,947.5667711335744
119,4,congruent,blue,blue,b,861.7579391058333
119,5,congruent,blue,blue,b,897.4021473048952
119,6,incongruent,yellow,blue,g,887.7163824318843
119,7,congruent,green,green,r,849.89555036275965
119,8,congruent,yellow,yellow,g,901.0797735930986
119,9,congruent,green,green,b,852.6413591558946
119,10,incongruent,red,blue,y,1052.9218085662442
119,11,incongruent,red,green,y,733.22347277769
119,12,congruent,yellow,yellow,r,829.7280522963279
119,13,congruent,blue,blue,b,832.9909376121217
119,14,incongruent,red,yellow,b,873.5608256703365
119,15,congruent,blue,blue,r,829.0172868641072
119,16,congruent,blue,blue,y,786.3195087045975
119,17,incongruent,yellow,green,b,967.1430710236664
119,18,congruent,yellow,yellow,y,787.5588066672908
119,19,incongruent,yellow,green,r,974.9640005229614
119,20,incongruent,blue,yellow,y,1012.287458740636
119,21,congruent,green,green,b,1037.3085340029788
119,22,incongruent,red,blue,b,1012.3712151755012
119,23,congruent,yellow,yellow,g,832.6132718831233
119,24,incongruent,red,blue,y,943.4008464939834
119,25,incongruent,red,blue,y,1069.0983259229642
119,26,congruent,blue,blue,g,1040.5284848427325
119,27,congruent,red,red,y,805.4177629730166
119,28,incongruent,blue,green,g,1036.2973627686124
119,29,congruent,green,green,g,819.4932645890402
119,30,incongruent,red,yellow,r,1089.8231018878168
119,31,incongruent,yellow,blue,b,966.9711888106837
119,32,congruent,red,red,y,775.6909409823717
119,33,incongruent,yellow,green,b,894.9591678139682
119,34,congruent,red,red,r,915.5284820315692
119,35,congruent,red,red,g,833.129483463649
119,36,incongruent,green,blue,g,999.7938804286772
119,37,congruent,red,red,b,923.6796511891667
119,38,incongruent,yellow,green,g,878.2206854537075
119,39,incongruent,green,blue,b,937.7665708141692
119,40,incongruent,red,green,g,956.7258140740852
120,1,incongruent,blue,green,b,997.1071308933195
120,2,incongruent,yellow,red,y,988.7743341179776
120,3,incongruent,yellow,blue,g,1088.24088442509
120,4,incongruent,green,red,y,1016.2852000514624
120,5,incongruent,blue,green,g,1102.144835347074
120,6,incongruent,yellow,green,r,1031.6944605043543
120,7,congruent,green,green,b,815.5536871442353
120,8,incongruent,blue,green,r,1007.4678198577728
120,9,congruent,blue,blue,b,783.0554234381485
120,10,incongruent,blue,yellow,b,1080.090346074895
120,11,incongruent,yellow,green,b,966.252868692503
120,12,congruent,yellow,yellow,b,778.2662993067031
120,13,congruent,blue,blue,b,915.1730494135854
120,14,congruent,yellow,yellow,b,871.0784261248817
120,15,incongruent,blue,red,r,1122.0637802131505
120,16,incongruent,blue,yellow,g,1009.1676404340924
120,17,congruent,red,red,r,993.8354964647216
120,18,congruent,yellow,yellow,r,839.5812430382747
120,19,congruent,green,green,b,962.848519652947
120,20,incongruent,yellow,red,y,1013.6866122167896
120,21,congruent,blue,blue,r,924.2987641476336
120,22,incongruent,blue,yellow,g,1182.880715327739
120,23,congruent,red,red,y,958.93844626653
120,24,congruent,red,red,g,832.341958534876
120,25,congruent,green,green,r,863.3273723013799
120,26,incongruent,red,green,g,1017.0703162338986
120,27,incongruent,yellow,blue,r,1154.3188091168
120,28,congruent,blue,blue,b,813.4547156412189
120,29,incongruent,yellow,blue,g,1102.0824957294192
120,30,incongruent,green,blue,b,1112.6184333722372
120,31,incongruent,yellow,red,g,820.6518480012176
120,32,congruent,yellow,yellow,b,751.8826109566294
120,33,congruent,green,green,y,751.230539861243
120,34,congruent,yellow,yellow,g,1005.7222431626558
120,35,congruent,blue,blue,r,892.9983524467241
120,36,congruent,red,red,r,1000.4279944130524
120,37,congruent,green,green,g,916.2958847174358
120,38,incongruent,red,blue,r,999.7802362578678
120,39,congruent,blue,blue,y,963.3003349671228
120,40,incongruent,green,red,g,1006.9237131323404
121,1,congruent,blue,blue,r,849.1871430656686
121,2,congruent,yellow,yellow,r,832.8766900859287
121,3,congruent,red,red,y,760.2979638945299
121,4,congruent,red,red,g,677.2881348680972
121,5,incongruent,blue,yellow,y,863.2595943244854
121,6,incongruent,green,blue,y,838.2288155642976
121,7,congruent,blue,blue,y,761.2004185263946
121,8,incongruent,green,blue,g,714.9265716295728
121,9,incongruent,blue,yellow,b,852.5398884921203
121,10,congruent,yellow,yellow,b,688.9155412272454
121,11,incongruent,yellow,blue,r,917.6088490106072
121,12,incongruent,green,red,y,898.6300248343842
121,13,incongruent,green,blue,r,946.5184330778948
121,14,congruent,yellow,yellow,r,620.7027018252948
121,15,congruent,green,green,g,614.5280988634199
121,16,incongruent,yellow,red,y,915.5353901561448
121,17,incongruent,blue,red,g,939.6221311075466
121,18,incongruent,blue,red,g,931.5529898040612
121,19,congruent,green,green,r,621.3629927687226
121,20,incongruent,red,blue,g,800.4307183363824
121,21,congruent,green,green,y,796.1301721154783
121,22,congruent,green,green,g,636.0822696439562
121,23,congruent,blue,blue,r,736.6262312168092
121,24,incongruent,green,yellow,r,763.4839506461291
121,25,incongruent,blue,green,g,821.670717142778
121,26,incongruent,blue,red,r,837.9647732399657
121,27,congruent,yellow,yellow,g,790.1877653866189
121,28,congruent,blue,blue,y,748.2663550086857
121,29,congruent,blue,blue,g,692.9213970929563
121,30,congruent,blue,blue,y,748.0832600555052
121,31,incongruent,green,red,r,809.0272282784978
121,32,incongruent,green,yellow,g,883.2706710356323
121,33,incongruent,red,blue,g,866.3292323310308
121,34,incongruent,yellow,red,y,879.2435249268459
121,35,congruent,green,green,y,722.2535294433238
121,36,congruent,blue,blue,b,863.4769288672883
121,37,incongruent,blue,green,g,852.8978481859825
121,38,congruent,blue,blue,b,736.3129909691198
121,39,incongruent,red,blue,b,838.9051518756418
121,40,congruent,green,green,b,717.2185790749548
122,1,congruent,red,red,g,812.5523244840532
122,2,incongruent,green,red,r,787.5018245873008
122,3,incongruent,blue,yellow,g,902.5494186776824
122,4,congruent,green,green,y,879.6578966142396
122,5,incongruent,blue,yellow,g,769.2381522358494
122,6,incongruent,green,red,r,809.442752129461
122,7,congruent,green,green,y,763.4103028076952
122,8,congruent,yellow,yellow,r,909.6310403502948
122,9,incongruent,green,red,b,717.5421103377779
122,10,congruent,blue,blue,r,811.7748314625244
122,11,congruent,red,red,g,637.9496665820247
122,12,congruent,yellow,yellow,g,786.4020748542129
122,13,congruent,red,red,y,826.6101520862941
122,14,incongruent,blue,green,b,931.0670742948876
122,15,congruent,green,green,r,769.8432508051296
122,16,incongruent,blue,red,g,706.2276700801385
122,17,congruent,green,green,b,784.5899312726445
122,18,incongruent,yellow,green,g,705.7397782407681
122,19,congruent,yellow,yellow,g,907.292971233068
122,20,congruent,green,green,g,853.1129207317239
122,21,incongruent,green,blue,r,865.5724675794855
122,22,congruent,green,green,r,897.1101769911074
122,23,congruent,red,red,g,743.9481613310503
122,24,congruent,red,red,y,800.0133746166885
122,25,incongruent,blue,green,b,790.8708862293054
122,26,incongruent,green,blue,g,777.4186906770593
122,27,incongruent,yellow,blue,g,890.1544938336306
122,28,incongruent,red,yellow,b,765.8457705154583
122,29,congruent,yellow,yellow,b,740.428585795783
122,30,congruent,red,red,y,747.5296355685512
122,31,incongruent,yellow,red,g,750.8608973871225
122,32,incongruent,blue,red,r,793.2648384896384
122,33,incongruent,blue,green,b,869.4795963221433
122,34,congruent,blue,blue,b,778.3201378739802
122,35,congruent,yellow,yellow,r,827.562515422763
122,36,congruent,yellow,yellow,b,823.4125471161711
122,37,incongruent,blue,green,g,898.1588105639746
122,38,incongruent,yellow,red,b,653.5658442688502
122,39,incongruent,green,red,g,816.9632713865053
122,40,incongruent,green,blue,g,721.0027581629603
123,1,congruent,red,red,b,544.6250166213337
123,2,incongruent,green,red,r,1137.0612801939683
123,3,incongruent,red,green,y,1034.669456591634
123,4,congruent,blue,blue,g,501.38806659089914
123,5,incongruent,red,green,y,1254.731806943556
123,6,congruent,red,red,y,491.2314443117296
123,7,incongruent,blue,green,b,1058.1170336718767
123,8,congruent,green,green,y,671.3724621406476
123,9,incongruent,blue,yellow,g,1047.3430194356704
123,10,congruent,green,green,g,634.7223383175349
123,11,congruent,red,red,b,582.5890838907494
123,12,incongruent,yellow,blue,g,1263.084132966332
123,13,incongruent,blue,yellow,g,1240.4117130670957
123,14,congruent,green,green,r,572.6435933904045
123,15,congruent,yellow,yellow,g,355.95465172624506
123,16,incongruent,green,red,r,1086.310994127847
123,17,congruent,red,red,r,633.2363862959786
123,18,incongruent,yellow,red,y,1153.2857902127291
123,19,incongruent,green,blue,r,1225.5245438003492
123,20,incongruent,green,red,y,1147.7519095789896
123,21,incongruent,red,green,y,1192.6982743864062
123,22,congruent,red,red,r,397.9825299054881
123,23,congruent,yellow,yellow,r,685.5629672086299
123,24,incongruent,red,green,r,1138.7589126022413
123,25,congruent,green,green,b,580.9308448334077
123,26,congruent,blue,blue,r,585.6533060975812
123,27,congruent,blue,blue,r,465.1215158685749
123,28,congruent,green,green,y,387.2586843984353
123,29,congruent,green,green,y,619.653970783407
123,30,incongruent,blue,green,g,1181.378512105529
123,31,incongruent,blue,yellow,r,1069.462505831352
123,32,congruent,yellow,yellow,g,619.1931071220018
123,33,incongruent,blue,yellow,b,1198.0021726024129
123,34,incongruent,red,blue,y,1031.0899522550017
123,35,congruent,green,green,g,401.69032027572587
123,36,congruent,green,green,g,541.8739876837896
123,37,congruent,blue,blue,g,549.7698345374375
123,38,incongruent,red,green,r,977.5975189319928
123,39,incongruent,red,blue,g,1031.0756546464634
123,40,incongruent,red,blue,g,1140.6080760485522
124,1,incongruent,green,blue,g,968.8698013071014
124,2,congruent,red,red,b,752.4983982987403
124,3,incongruent,green,blue,b,864.3531226646621
124,4,incongruent,blue,red,b,889.8954387765577
124,5,congruent,yellow,yellow,b,731.293250216606
124,6,incongruent,green,yellow,b,1022.9494570515104
124,7,incongruent,red,blue,y,1065.1104372104098
124,8,congruent,green,green,y,926.004988961744
124,9,congruent,red,red,y,727.1199084549781
124,10,congruent,red,red,g,739.6831011822419
124,11,congruent,red,red,g,766.4665906230092
124,12,incongruent,green,yellow,b,937.6419043768614
124,13,congruent,blue,blue,y,759.7579415641839
124,14,congruent,green,green,g,802.2529390586809
124,15,congruent,yellow,yellow,r,767.6587340097047
124,16,congruent,green,green,b,708.8999818208833
124,17,incongruent,blue,red,r,983.2059519709256
124,18,congruent,blue,blue,r,696.2765946258521
124,19,congruent,yellow,yellow,b,784.566691580391
124,20,congruent,blue,blue,b,707.9529767709646
124,21,incongruent,green,red,g,752.0029291433344
124,22,incongruent,red,blue,y,974.2100479940184
124,23,incongruent,blue,green,g,869.7139175555637
124,24,incongruent,yellow,green,g,863.8504490855173
124,25,incongruent,red,green,b,958.50789541631
124,26,incongruent,blue,green,r,1038.2954820199934
124,27,incongruent,green,yellow,y,910.6588416079962
124,28,congruent,blue,blue,b,601.4769059847044
124,29,incongruent,blue,red,r,757.7640990553534
124,30,congruent,red,red,g,723.7913349456576
124,31,congruent,green,green,b,686.6887513548037
124,32,incongruent,red,blue,y,921.0977948418548
124,33,congruent,green,green,b,702.2797676672224
124,34,incongruent,yellow,green,r,1044.977535673705
124,35,congruent,red,red,b,819.5632414138189
124,36,incongruent,blue,green,r,1021.9062946434926
124,37,congruent,yellow,yellow,y,728.0496772219559
124,38,incongruent,blue,yellow,b,859.8818352926423
124,39,congruent,red,red,g,817.8986362438569
124,40,incongruent,blue,red,r,813.3012183121886
125,1,congruent,red,red,y,934.2545734979788
125,2,congruent,blue,blue,r,927.9636989532952
125,3,congruent,blue,blue,y,822.9510806325219
125,4,incongruent,blue,yellow,g,769.5413034098873
125,5,congruent,red,red,b,981.9218820988408
125,6,congruent,red,red,b,939.2005169009302
125,7,incongruent,green,yellow,y,780.1127112170568
125,8,incongruent,green,yellow,y,821.4763542988757
125,9,incongruent,red,yellow,g,676.0327102555851
125,10,congruent,blue,blue,g,781.8588611081367
125,11,congruent,blue,blue,r,866.156927565443
125,12,congruent,green,green,r,700.4378339025081
125,13,congruent,green,green,g,899.70742198635
125,14,incongruent,green,blue,b,689.6724369543749
125,15,congruent,blue,blue,y,953.354167577065
125,16,incongruent,red,blue,r,539.253001889319
125,17,incongruent,red,blue,b,754.0725540464153
125,18,congruent,yellow,yellow,r,656.7203656075604
125,19,incongruent,red,yellow,b,920.201291567178
125,20,incongruent,green,yellow,r,754.29674932289
125,21,incongruent,green,yellow,g,722.2103207483414
125,22,congruent,red,red,g,944.3157597384976
125,23,congruent,blue,blue,g,897.1744140387186
125,24,congruent,green,green,y,855.8123337437557
125,25,congruent,green,green,r,691.4312315399258
125,26,congruent,yellow,yellow,g,706.7059957208277
125,27,incongruent,green,blue,b,830.240740855036
125,28,congruent,green,green,y,787.0295800282543
125,29,congruent,blue,blue,y,795.4904957817009
125,30,incongruent,red,green,g,634.487805771196
125,31,incongruent,blue,red,r,856.0646783817446
125,32,incongruent,blue,red,r,774.4621478825644
125,33,incongruent,blue,green,y,666.5560776207564
125,34,incongruent,yellow,green,b,804.6034582662148
125,35,incongruent,yellow,green,y,817.3668097732534
125,36,incongruent,yellow,blue,y,953.7024211310204
125,37,congruent,red,red,r,719.1030809583243
125,38,congruent,red,red,b,915.3250806193656
125,39,incongruent,green,blue,b,892.2919263271929
125,40,incongruent,yellow,blue,g,740.5430802810968
126,1,incongruent,green,blue,r,947.2800759015934
126,2,incongruent,green,blue,r,841.2909625100407
126,3,congruent,yellow,yellow,y,619.9572246341006
126,4,congruent,green,green,b,619.3098179275808
126,5,incongruent,blue,red,y,908.5350553879932
126,6,congruent,green,green,r,801.2732591078577
126,7,congruent,green,green,y,759.0251460788375
126,8,incongruent,yellow,blue,g,883.5292866449126
126,9,incongruent,green,blue,r,749.8412016162752
126,10,congruent,blue,blue,y,702.3670812066306
126,11,congruent,red,red,y,829.5472695812125
126,12,congruent,blue,blue,y,599.3872039275819
126,13,congruent,red,red,r,810.1595832921096
126,14,incongruent,red,blue,b,789.5858618053423
126,15,incongruent,red,green,g,727.4489983042845
126,16,congruent,green,green,y,874.1686653902827
126,17,incongruent,blue,green,b,847.7321992971159
126,18,congruent,yellow,yellow,y,630.5419310919962
126,19,congruent,red,red,r,671.5318714644424
126,20,incongruent,yellow,green,g,793.4187417836843
126,21,incongruent,blue,green,g,849.7642661986139
126,22,incongruent,yellow,blue,g,824.8651930722343
126,23,incongruent,yellow,blue,b,792.2227772344914
126,24,congruent,red,red,b,683.5837076098983
126,25,congruent,green,green,b,642.9368183879337
126,26,incongruent,yellow,blue,g,757.1408225701218
126,27,incongruent,red,yellow,g,769.2436323835032
126,28,congruent,yellow,yellow,y,737.8762631827118
126,29,congruent,yellow,yellow,r,727.3553547652624
126,30,congruent,red,red,r,757.0398080922863
126,31,incongruent,blue,yellow,r,775.6935348749186
126,32,incongruent,blue,yellow,g,807.491119594119
126,33,congruent,yellow,yellow,g,736.6542088990002
126,34,incongruent,red,green,b,980.6522670453052
126,35,incongruent,yellow,green,b,756.8398687236148
126,36,congruent,yellow,yellow,r,675.302486452605
126,37,incongruent,green,red,r,900.987804668195
126,38,congruent,red,red,g,784.3610788110041
126,39,congruent,green,green,b,662.7589180966671
126,40,incongruent,red,blue,y,838.7266643836402
127,1,incongruent,yellow,green,b,620.9448976972678
127,2,congruent,red,red,y,645.7535025277158
127,3,incongruent,red,green,g,576.896102438352
127,4,incongruent,red,green,y,662.4828522285959
127,5,congruent,red,red,r,689.0453360499712
127,6,congruent,green,green,b,668.5354135897913
127,7,incongruent,red,yellow,r,651.0635767743971
127,8,congruent,blue,blue,b,467.6162605998992
127,9,incongruent,blue,green,r,612.8674413122797
127,10,incongruent,blue,green,y,758.0061532834438
127,11,congruent,blue,blue,b,679.688056651526
127,12,congruent,red,red,r,760.4325242877792
127,13,congruent,red,red,b,702.6178860806515
127,14,congruent,blue,blue,y,548.6932029610126
127,15,incongruent,yellow,red,b,613.2812796530917
127,16,congruent,green,green,r,560.4239307095964
127,17,incongruent,blue,red,g,793.9979751006983
127,18,incongruent,blue,yellow,r,617.7786644184922
127,19,congruent,blue,blue,g,588.1198310640563
127,20,incongruent,green,red,r,691.6215176097045
127,21,congruent,green,green,g,654.5776832496779
127,22,incongruent,red,yellow,b,602.9982447005127
127,23,incongruent,blue,red,y,717.5073662190875
127,24,incongruent,blue,red,g,661.6721465854946
127,25,incongruent,green,red,b,676.7734279748405
127,26,congruent,green,green,r,701.2985760127544
127,27,incongruent,yellow,blue,r,634.5878174661968
127,28,incongruent,red,blue,r,687.3967165595385
127,29,incongruent,red,blue,g,666.5179780514692
127,30,incongruent,blue,red,b,620.3404085352817
127,31,congruent,blue,blue,b,445.147906583386
127,32,congruent,green,green,r,765.6731242555487
127,33,incongruent,yellow,blue,y,722.496975519722
127,34,congruent,red,red,b,806.9490793166513
127,35,incongruent,yellow,red,b,696.2018758715326
127,36,congruent,blue,blue,g,666.4632868559538
127,37,congruent,blue,blue,r,592.128981156848
127,38,congruent,red,red,r,663.8111013231145
127,39,congruent,red,red,y,676.4114867477333
127,40,congruent,red,red,g,655.1907199763315
128,1,incongruent,green,blue,y,869.0728384581123
128,2,congruent,yellow,yellow,g,647.8803679087289
128,3,congruent,yellow,yellow,b,808.2420553973138
128,4,congruent,red,red,b,842.0299811291659
128,5,congruent,green,green,y,819.8933483848415
